"rules","support","confidence","coverage","lift","count"
"{loan=yes,poutcome=nonexistent,emp.var.rate=[-3.4,-0.1),nr.employed=[4.96e+03,5.19e+03)} => {housing=yes}",0.0205885209284258,0.642424242424242,0.0320481693697193,1.22637049021921,848
"{loan=yes,poutcome=nonexistent,emp.var.rate=[-3.4,-0.1),euribor3m=[0.634,4.02)} => {housing=yes}",0.0205885209284258,0.642424242424242,0.0320481693697193,1.22637049021921,848
"{loan=yes,previous=[0,7],poutcome=nonexistent,emp.var.rate=[-3.4,-0.1)} => {housing=yes}",0.0205885209284258,0.642424242424242,0.0320481693697193,1.22637049021921,848
"{loan=yes,pdays=[0,999],poutcome=nonexistent,emp.var.rate=[-3.4,-0.1)} => {housing=yes}",0.0205885209284258,0.642424242424242,0.0320481693697193,1.22637049021921,848
"{loan=yes,poutcome=nonexistent,euribor3m=[0.634,4.02),nr.employed=[4.96e+03,5.19e+03)} => {housing=yes}",0.0205885209284258,0.642424242424242,0.0320481693697193,1.22637049021921,848
"{loan=yes,previous=[0,7],poutcome=nonexistent,nr.employed=[4.96e+03,5.19e+03)} => {housing=yes}",0.0205885209284258,0.642424242424242,0.0320481693697193,1.22637049021921,848
"{loan=yes,pdays=[0,999],poutcome=nonexistent,nr.employed=[4.96e+03,5.19e+03)} => {housing=yes}",0.0205885209284258,0.642424242424242,0.0320481693697193,1.22637049021921,848
"{default=no,loan=yes,campaign=[1,2),euribor3m=[0.634,4.02)} => {housing=yes}",0.0134262406526173,0.642276422764228,0.0209041468388851,1.22608830648929,553
"{loan=yes,poutcome=nonexistent,euribor3m=[0.634,4.02)} => {housing=yes}",0.0206127998446149,0.642208774583964,0.0320967272020977,1.22595916794421,849
"{loan=yes,previous=[0,7],poutcome=nonexistent,euribor3m=[0.634,4.02)} => {housing=yes}",0.0206127998446149,0.642208774583964,0.0320967272020977,1.22595916794421,849
"{loan=yes,pdays=[0,999],poutcome=nonexistent,euribor3m=[0.634,4.02)} => {housing=yes}",0.0206127998446149,0.642208774583964,0.0320967272020977,1.22595916794421,849
"{loan=yes,month=aug,poutcome=nonexistent,y=no} => {housing=yes}",0.0127707099155094,0.641463414634146,0.0199087112751287,1.22453629597475,526
"{education=university.degree,loan=yes,campaign=[1,2),y=no} => {housing=yes}",0.0107555598718073,0.6410998552822,0.0167767310867243,1.22384227101239,443
"{loan=yes,cons.price.idx=[93.2,93.9),cons.conf.idx=[-36.4,-26.9]} => {housing=yes}",0.013523356317374,0.6409666283084,0.0210983781683986,1.22358794432547,557
"{loan=yes,previous=[0,7],cons.price.idx=[93.2,93.9),cons.conf.idx=[-36.4,-26.9]} => {housing=yes}",0.013523356317374,0.6409666283084,0.0210983781683986,1.22358794432547,557
"{loan=yes,pdays=[0,999],cons.price.idx=[93.2,93.9),cons.conf.idx=[-36.4,-26.9]} => {housing=yes}",0.013523356317374,0.6409666283084,0.0210983781683986,1.22358794432547,557
"{job=technician,loan=yes,contact=cellular} => {housing=yes}",0.0110469068660775,0.640845070422535,0.0172380304943187,1.22335589361158,455
"{job=technician,loan=yes,contact=cellular,previous=[0,7]} => {housing=yes}",0.0110469068660775,0.640845070422535,0.0172380304943187,1.22335589361158,455
"{job=technician,loan=yes,contact=cellular,pdays=[0,999]} => {housing=yes}",0.0110469068660775,0.640845070422535,0.0172380304943187,1.22335589361158,455
"{loan=yes,month=aug,y=no} => {housing=yes}",0.0132077304069146,0.64075382803298,0.0206127998446149,1.22318171435958,544
"{loan=yes,month=aug,previous=[0,7],y=no} => {housing=yes}",0.0132077304069146,0.64075382803298,0.0206127998446149,1.22318171435958,544
"{loan=yes,month=aug,pdays=[0,999],y=no} => {housing=yes}",0.0132077304069146,0.64075382803298,0.0206127998446149,1.22318171435958,544
"{loan=yes,poutcome=nonexistent,cons.price.idx=[93.2,93.9),cons.conf.idx=[-36.4,-26.9]} => {housing=yes}",0.0128921044964553,0.640530759951749,0.0201272215208313,1.22275588343032,531
"{loan=yes,cons.price.idx=[93.2,93.9),euribor3m=[4.96,5.04]} => {housing=yes}",0.0126735942507526,0.640490797546012,0.0197873166941828,1.22267959627944,522
"{loan=yes,cons.price.idx=[93.2,93.9),euribor3m=[4.96,5.04],nr.employed=[5.19e+03,5.23e+03]} => {housing=yes}",0.0126735942507526,0.640490797546012,0.0197873166941828,1.22267959627944,522
"{loan=yes,emp.var.rate=[-0.1,1.4],cons.price.idx=[93.2,93.9),euribor3m=[4.96,5.04]} => {housing=yes}",0.0126735942507526,0.640490797546012,0.0197873166941828,1.22267959627944,522
"{loan=yes,poutcome=nonexistent,cons.price.idx=[93.2,93.9),euribor3m=[4.96,5.04]} => {housing=yes}",0.0126735942507526,0.640490797546012,0.0197873166941828,1.22267959627944,522
"{loan=yes,previous=[0,7],cons.price.idx=[93.2,93.9),euribor3m=[4.96,5.04]} => {housing=yes}",0.0126735942507526,0.640490797546012,0.0197873166941828,1.22267959627944,522
"{loan=yes,pdays=[0,999],cons.price.idx=[93.2,93.9),euribor3m=[4.96,5.04]} => {housing=yes}",0.0126735942507526,0.640490797546012,0.0197873166941828,1.22267959627944,522
"{loan=yes,month=aug,cons.price.idx=[93.2,93.9)} => {housing=yes}",0.0125764785859959,0.639506172839506,0.0196659221132369,1.22079997436566,518
"{loan=yes,month=aug,euribor3m=[4.96,5.04]} => {housing=yes}",0.0125764785859959,0.639506172839506,0.0196659221132369,1.22079997436566,518
"{loan=yes,month=aug,nr.employed=[5.19e+03,5.23e+03]} => {housing=yes}",0.0125764785859959,0.639506172839506,0.0196659221132369,1.22079997436566,518
"{loan=yes,month=aug,emp.var.rate=[-0.1,1.4]} => {housing=yes}",0.0125764785859959,0.639506172839506,0.0196659221132369,1.22079997436566,518
"{loan=yes,cons.conf.idx=[-36.4,-26.9],euribor3m=[4.96,5.04]} => {housing=yes}",0.0125764785859959,0.639506172839506,0.0196659221132369,1.22079997436566,518
"{loan=yes,month=aug,cons.price.idx=[93.2,93.9),euribor3m=[4.96,5.04]} => {housing=yes}",0.0125764785859959,0.639506172839506,0.0196659221132369,1.22079997436566,518
"{loan=yes,month=aug,cons.price.idx=[93.2,93.9),cons.conf.idx=[-36.4,-26.9]} => {housing=yes}",0.0125764785859959,0.639506172839506,0.0196659221132369,1.22079997436566,518
"{loan=yes,month=aug,cons.price.idx=[93.2,93.9),nr.employed=[5.19e+03,5.23e+03]} => {housing=yes}",0.0125764785859959,0.639506172839506,0.0196659221132369,1.22079997436566,518
"{loan=yes,month=aug,emp.var.rate=[-0.1,1.4],cons.price.idx=[93.2,93.9)} => {housing=yes}",0.0125764785859959,0.639506172839506,0.0196659221132369,1.22079997436566,518
"{loan=yes,month=aug,poutcome=nonexistent,cons.price.idx=[93.2,93.9)} => {housing=yes}",0.0125764785859959,0.639506172839506,0.0196659221132369,1.22079997436566,518
"{loan=yes,month=aug,previous=[0,7],cons.price.idx=[93.2,93.9)} => {housing=yes}",0.0125764785859959,0.639506172839506,0.0196659221132369,1.22079997436566,518
"{loan=yes,month=aug,pdays=[0,999],cons.price.idx=[93.2,93.9)} => {housing=yes}",0.0125764785859959,0.639506172839506,0.0196659221132369,1.22079997436566,518
"{loan=yes,month=aug,cons.conf.idx=[-36.4,-26.9],euribor3m=[4.96,5.04]} => {housing=yes}",0.0125764785859959,0.639506172839506,0.0196659221132369,1.22079997436566,518
"{loan=yes,month=aug,euribor3m=[4.96,5.04],nr.employed=[5.19e+03,5.23e+03]} => {housing=yes}",0.0125764785859959,0.639506172839506,0.0196659221132369,1.22079997436566,518
"{loan=yes,month=aug,emp.var.rate=[-0.1,1.4],euribor3m=[4.96,5.04]} => {housing=yes}",0.0125764785859959,0.639506172839506,0.0196659221132369,1.22079997436566,518
"{loan=yes,month=aug,poutcome=nonexistent,euribor3m=[4.96,5.04]} => {housing=yes}",0.0125764785859959,0.639506172839506,0.0196659221132369,1.22079997436566,518
"{loan=yes,month=aug,previous=[0,7],euribor3m=[4.96,5.04]} => {housing=yes}",0.0125764785859959,0.639506172839506,0.0196659221132369,1.22079997436566,518
"{loan=yes,month=aug,pdays=[0,999],euribor3m=[4.96,5.04]} => {housing=yes}",0.0125764785859959,0.639506172839506,0.0196659221132369,1.22079997436566,518
"{loan=yes,month=aug,cons.conf.idx=[-36.4,-26.9],nr.employed=[5.19e+03,5.23e+03]} => {housing=yes}",0.0125764785859959,0.639506172839506,0.0196659221132369,1.22079997436566,518
"{loan=yes,month=aug,emp.var.rate=[-0.1,1.4],cons.conf.idx=[-36.4,-26.9]} => {housing=yes}",0.0125764785859959,0.639506172839506,0.0196659221132369,1.22079997436566,518
"{loan=yes,month=aug,emp.var.rate=[-0.1,1.4],nr.employed=[5.19e+03,5.23e+03]} => {housing=yes}",0.0125764785859959,0.639506172839506,0.0196659221132369,1.22079997436566,518
"{loan=yes,month=aug,poutcome=nonexistent,nr.employed=[5.19e+03,5.23e+03]} => {housing=yes}",0.0125764785859959,0.639506172839506,0.0196659221132369,1.22079997436566,518
"{loan=yes,month=aug,previous=[0,7],nr.employed=[5.19e+03,5.23e+03]} => {housing=yes}",0.0125764785859959,0.639506172839506,0.0196659221132369,1.22079997436566,518
"{loan=yes,month=aug,pdays=[0,999],nr.employed=[5.19e+03,5.23e+03]} => {housing=yes}",0.0125764785859959,0.639506172839506,0.0196659221132369,1.22079997436566,518
"{loan=yes,month=aug,poutcome=nonexistent,emp.var.rate=[-0.1,1.4]} => {housing=yes}",0.0125764785859959,0.639506172839506,0.0196659221132369,1.22079997436566,518
"{loan=yes,month=aug,previous=[0,7],emp.var.rate=[-0.1,1.4]} => {housing=yes}",0.0125764785859959,0.639506172839506,0.0196659221132369,1.22079997436566,518
"{loan=yes,month=aug,pdays=[0,999],emp.var.rate=[-0.1,1.4]} => {housing=yes}",0.0125764785859959,0.639506172839506,0.0196659221132369,1.22079997436566,518
"{loan=yes,cons.price.idx=[93.2,93.9),cons.conf.idx=[-36.4,-26.9],euribor3m=[4.96,5.04]} => {housing=yes}",0.0125764785859959,0.639506172839506,0.0196659221132369,1.22079997436566,518
"{loan=yes,cons.price.idx=[93.2,93.9),cons.conf.idx=[-36.4,-26.9],nr.employed=[5.19e+03,5.23e+03]} => {housing=yes}",0.0125764785859959,0.639506172839506,0.0196659221132369,1.22079997436566,518
"{loan=yes,emp.var.rate=[-0.1,1.4],cons.price.idx=[93.2,93.9),cons.conf.idx=[-36.4,-26.9]} => {housing=yes}",0.0125764785859959,0.639506172839506,0.0196659221132369,1.22079997436566,518
"{loan=yes,cons.conf.idx=[-36.4,-26.9],euribor3m=[4.96,5.04],nr.employed=[5.19e+03,5.23e+03]} => {housing=yes}",0.0125764785859959,0.639506172839506,0.0196659221132369,1.22079997436566,518
"{loan=yes,emp.var.rate=[-0.1,1.4],cons.conf.idx=[-36.4,-26.9],euribor3m=[4.96,5.04]} => {housing=yes}",0.0125764785859959,0.639506172839506,0.0196659221132369,1.22079997436566,518
"{loan=yes,poutcome=nonexistent,cons.conf.idx=[-36.4,-26.9],euribor3m=[4.96,5.04]} => {housing=yes}",0.0125764785859959,0.639506172839506,0.0196659221132369,1.22079997436566,518
"{loan=yes,previous=[0,7],cons.conf.idx=[-36.4,-26.9],euribor3m=[4.96,5.04]} => {housing=yes}",0.0125764785859959,0.639506172839506,0.0196659221132369,1.22079997436566,518
"{loan=yes,pdays=[0,999],cons.conf.idx=[-36.4,-26.9],euribor3m=[4.96,5.04]} => {housing=yes}",0.0125764785859959,0.639506172839506,0.0196659221132369,1.22079997436566,518
"{loan=yes,contact=cellular,cons.price.idx=[93.2,93.9),cons.conf.idx=[-36.4,-26.9]} => {housing=yes}",0.0130863358259687,0.63938315539739,0.0204671263474798,1.22056513739839,539
"{marital=married,loan=yes,day_of_week=mon} => {housing=yes}",0.0124793629212392,0.639303482587065,0.0195202486161018,1.22041304415999,514
"{marital=married,loan=yes,day_of_week=mon,previous=[0,7]} => {housing=yes}",0.0124793629212392,0.639303482587065,0.0195202486161018,1.22041304415999,514
"{marital=married,loan=yes,day_of_week=mon,pdays=[0,999]} => {housing=yes}",0.0124793629212392,0.639303482587065,0.0195202486161018,1.22041304415999,514
"{loan=yes,contact=cellular,campaign=[1,2),poutcome=nonexistent} => {housing=yes}",0.0205642420122366,0.638763197586727,0.0321938428668544,1.2193816547183,847
"{loan=yes,contact=cellular,campaign=[1,2),emp.var.rate=[-3.4,-0.1)} => {housing=yes}",0.0133776828202389,0.638470451911935,0.0209527046712635,1.21882281114891,551
"{loan=yes,contact=cellular,campaign=[1,2),nr.employed=[4.96e+03,5.19e+03)} => {housing=yes}",0.0133776828202389,0.638470451911935,0.0209527046712635,1.21882281114891,551
"{loan=yes,contact=cellular,campaign=[1,2),euribor3m=[0.634,4.02)} => {housing=yes}",0.0133776828202389,0.638470451911935,0.0209527046712635,1.21882281114891,551
"{loan=yes,contact=cellular,month=may,y=no} => {housing=yes}",0.0122608526755366,0.638432364096081,0.0192046227056424,1.21875010253937,505
"{loan=yes,contact=cellular,month=aug,cons.conf.idx=[-36.4,-26.9]} => {housing=yes}",0.0137175876468874,0.638418079096045,0.0214868408274255,1.21872283286095,565
"{age=[34,44),default=no,loan=yes,campaign=[1,2)} => {housing=yes}",0.0113139749441585,0.638356164383562,0.0177236088181024,1.21860463935067,466
"{loan=yes,contact=cellular,campaign=[1,2),y=no} => {housing=yes}",0.0220695348159658,0.638342696629214,0.0345731766533942,1.21857892977216,909
"{default=no,loan=yes,contact=cellular,month=aug} => {housing=yes}",0.010707002039429,0.638205499276411,0.0167767310867243,1.21831702373919,441
"{loan=yes,contact=cellular,month=aug,poutcome=nonexistent} => {housing=yes}",0.0130863358259687,0.637869822485207,0.0205156841798582,1.21767622583059,539
"{loan=yes,campaign=[1,2),emp.var.rate=[-3.4,-0.1)} => {housing=yes}",0.0146644653782655,0.637803590285111,0.0229921336311547,1.21754979035332,604
"{loan=yes,campaign=[1,2),nr.employed=[4.96e+03,5.19e+03)} => {housing=yes}",0.0146644653782655,0.637803590285111,0.0229921336311547,1.21754979035332,604
"{loan=yes,campaign=[1,2),emp.var.rate=[-3.4,-0.1),nr.employed=[4.96e+03,5.19e+03)} => {housing=yes}",0.0146644653782655,0.637803590285111,0.0229921336311547,1.21754979035332,604
"{loan=yes,campaign=[1,2),emp.var.rate=[-3.4,-0.1),euribor3m=[0.634,4.02)} => {housing=yes}",0.0146644653782655,0.637803590285111,0.0229921336311547,1.21754979035332,604
"{loan=yes,campaign=[1,2),previous=[0,7],emp.var.rate=[-3.4,-0.1)} => {housing=yes}",0.0146644653782655,0.637803590285111,0.0229921336311547,1.21754979035332,604
"{loan=yes,campaign=[1,2),pdays=[0,999],emp.var.rate=[-3.4,-0.1)} => {housing=yes}",0.0146644653782655,0.637803590285111,0.0229921336311547,1.21754979035332,604
"{loan=yes,campaign=[1,2),euribor3m=[0.634,4.02),nr.employed=[4.96e+03,5.19e+03)} => {housing=yes}",0.0146644653782655,0.637803590285111,0.0229921336311547,1.21754979035332,604
"{loan=yes,campaign=[1,2),previous=[0,7],nr.employed=[4.96e+03,5.19e+03)} => {housing=yes}",0.0146644653782655,0.637803590285111,0.0229921336311547,1.21754979035332,604
"{loan=yes,campaign=[1,2),pdays=[0,999],nr.employed=[4.96e+03,5.19e+03)} => {housing=yes}",0.0146644653782655,0.637803590285111,0.0229921336311547,1.21754979035332,604
"{loan=yes,contact=cellular,poutcome=nonexistent,cons.conf.idx=[-36.4,-26.9]} => {housing=yes}",0.0148344177915898,0.637787056367432,0.0232592017092357,1.21751822755199,611
"{loan=yes,month=aug,cons.conf.idx=[-36.4,-26.9],y=no} => {housing=yes}",0.012989220161212,0.637663885578069,0.0203700106827231,1.21728309784898,535
"{loan=yes,campaign=[1,2),cons.price.idx=[92.2,93.2)} => {housing=yes}",0.0122608526755366,0.637626262626263,0.0192289016218316,1.21721127665232,505
"{loan=yes,campaign=[1,2),emp.var.rate=[-3.4,-0.1),cons.price.idx=[92.2,93.2)} => {housing=yes}",0.0122608526755366,0.637626262626263,0.0192289016218316,1.21721127665232,505
"{loan=yes,campaign=[1,2),cons.price.idx=[92.2,93.2),nr.employed=[4.96e+03,5.19e+03)} => {housing=yes}",0.0122608526755366,0.637626262626263,0.0192289016218316,1.21721127665232,505
"{loan=yes,campaign=[1,2),cons.price.idx=[92.2,93.2),euribor3m=[0.634,4.02)} => {housing=yes}",0.0122608526755366,0.637626262626263,0.0192289016218316,1.21721127665232,505
"{loan=yes,campaign=[1,2),previous=[0,7],cons.price.idx=[92.2,93.2)} => {housing=yes}",0.0122608526755366,0.637626262626263,0.0192289016218316,1.21721127665232,505
"{loan=yes,campaign=[1,2),pdays=[0,999],cons.price.idx=[92.2,93.2)} => {housing=yes}",0.0122608526755366,0.637626262626263,0.0192289016218316,1.21721127665232,505
"{loan=yes,cons.price.idx=[93.2,93.9),euribor3m=[4.96,5.04],y=no} => {housing=yes}",0.0120423424298339,0.637532133676093,0.0188889967951831,1.21703158703425,496
"{loan=yes,campaign=[1,2),euribor3m=[0.634,4.02)} => {housing=yes}",0.0146887442944547,0.637513171759747,0.0230406914635331,1.21699538924919,605
"{loan=yes,campaign=[1,2),previous=[0,7],euribor3m=[0.634,4.02)} => {housing=yes}",0.0146887442944547,0.637513171759747,0.0230406914635331,1.21699538924919,605
"{loan=yes,campaign=[1,2),pdays=[0,999],euribor3m=[0.634,4.02)} => {housing=yes}",0.0146887442944547,0.637513171759747,0.0230406914635331,1.21699538924919,605
"{loan=yes,contact=cellular,day_of_week=wed,poutcome=nonexistent} => {housing=yes}",0.0100029134699427,0.636785162287481,0.0157084587744003,1.21560563887174,412
"{loan=yes,month=aug,cons.price.idx=[93.2,93.9),y=no} => {housing=yes}",0.0119937845974556,0.63659793814433,0.0188404389628047,1.21524823305009,494
"{loan=yes,month=aug,euribor3m=[4.96,5.04],y=no} => {housing=yes}",0.0119937845974556,0.63659793814433,0.0188404389628047,1.21524823305009,494
"{loan=yes,month=aug,nr.employed=[5.19e+03,5.23e+03],y=no} => {housing=yes}",0.0119937845974556,0.63659793814433,0.0188404389628047,1.21524823305009,494
"{loan=yes,month=aug,emp.var.rate=[-0.1,1.4],y=no} => {housing=yes}",0.0119937845974556,0.63659793814433,0.0188404389628047,1.21524823305009,494
"{loan=yes,cons.conf.idx=[-36.4,-26.9],euribor3m=[4.96,5.04],y=no} => {housing=yes}",0.0119937845974556,0.63659793814433,0.0188404389628047,1.21524823305009,494
"{loan=yes,cons.price.idx=[93.2,93.9),cons.conf.idx=[-36.4,-26.9],y=no} => {housing=yes}",0.0123336894241041,0.636591478696742,0.0193745751189667,1.21523590213948,508
"{loan=yes,campaign=[2,56],poutcome=nonexistent,emp.var.rate=[-3.4,-0.1)} => {housing=yes}",0.0112896960279693,0.636114911080711,0.0177478877342915,1.21432614745979,465
"{loan=yes,campaign=[2,56],poutcome=nonexistent,nr.employed=[4.96e+03,5.19e+03)} => {housing=yes}",0.0112896960279693,0.636114911080711,0.0177478877342915,1.21432614745979,465
"{loan=yes,campaign=[2,56],poutcome=nonexistent,euribor3m=[0.634,4.02)} => {housing=yes}",0.0112896960279693,0.636114911080711,0.0177478877342915,1.21432614745979,465
"{default=no,loan=yes,contact=cellular,day_of_week=thu} => {housing=yes}",0.0115810430222395,0.636,0.018209187141886,1.21410678531702,477
"{loan=yes,contact=cellular,month=aug} => {housing=yes}",0.0138632611440225,0.635857461024499,0.0218024667378848,1.21383468227091,571
"{loan=yes,contact=cellular,month=aug,previous=[0,7]} => {housing=yes}",0.0138632611440225,0.635857461024499,0.0218024667378848,1.21383468227091,571
"{loan=yes,contact=cellular,month=aug,pdays=[0,999]} => {housing=yes}",0.0138632611440225,0.635857461024499,0.0218024667378848,1.21383468227091,571
"{loan=yes,campaign=[2,56],poutcome=nonexistent,cons.price.idx=[92.2,93.2)} => {housing=yes}",0.0105127707099155,0.63582966226138,0.0165339419248325,1.21378161518454,433
"{default=no,loan=yes,contact=cellular,cons.conf.idx=[-50.8,-42.7)} => {housing=yes}",0.017407982907643,0.63563829787234,0.0273866174613965,1.21341630574555,717
"{job=admin.,loan=yes,contact=cellular,poutcome=nonexistent} => {housing=yes}",0.014858696707779,0.635514018691589,0.0233805962901816,1.21317906015337,612
"{default=no,loan=yes,contact=cellular,month=may} => {housing=yes}",0.011920947848888,0.635187580853816,0.0187676022142372,1.21255589915679,491
"{loan=yes,contact=cellular,campaign=[1,2),cons.price.idx=[92.2,93.2)} => {housing=yes}",0.0115324851898611,0.635026737967914,0.0181606293095076,1.21224885444116,475
"{loan=yes,contact=cellular,emp.var.rate=[-3.4,-0.1),y=no} => {housing=yes}",0.0218995824026415,0.634764250527797,0.0345003399048266,1.21174777302275,902
"{loan=yes,contact=cellular,nr.employed=[4.96e+03,5.19e+03),y=no} => {housing=yes}",0.0218995824026415,0.634764250527797,0.0345003399048266,1.21174777302275,902
"{loan=yes,contact=cellular,euribor3m=[0.634,4.02),y=no} => {housing=yes}",0.0218995824026415,0.634764250527797,0.0345003399048266,1.21174777302275,902
"{loan=yes,contact=cellular,month=aug,cons.price.idx=[93.2,93.9)} => {housing=yes}",0.012188015926969,0.634639696586599,0.0192046227056424,1.21151000292032,502
"{loan=yes,contact=cellular,month=aug,euribor3m=[4.96,5.04]} => {housing=yes}",0.012188015926969,0.634639696586599,0.0192046227056424,1.21151000292032,502
"{loan=yes,contact=cellular,month=aug,nr.employed=[5.19e+03,5.23e+03]} => {housing=yes}",0.012188015926969,0.634639696586599,0.0192046227056424,1.21151000292032,502
"{loan=yes,contact=cellular,month=aug,emp.var.rate=[-0.1,1.4]} => {housing=yes}",0.012188015926969,0.634639696586599,0.0192046227056424,1.21151000292032,502
"{loan=yes,contact=cellular,cons.price.idx=[93.2,93.9),euribor3m=[4.96,5.04]} => {housing=yes}",0.012188015926969,0.634639696586599,0.0192046227056424,1.21151000292032,502
"{loan=yes,contact=cellular,cons.conf.idx=[-36.4,-26.9],euribor3m=[4.96,5.04]} => {housing=yes}",0.012188015926969,0.634639696586599,0.0192046227056424,1.21151000292032,502
"{loan=yes,contact=cellular,cons.conf.idx=[-36.4,-26.9],nr.employed=[5.19e+03,5.23e+03]} => {housing=yes}",0.012188015926969,0.634639696586599,0.0192046227056424,1.21151000292032,502
"{loan=yes,contact=cellular,emp.var.rate=[-0.1,1.4],cons.conf.idx=[-36.4,-26.9]} => {housing=yes}",0.012188015926969,0.634639696586599,0.0192046227056424,1.21151000292032,502
"{loan=yes,contact=cellular,campaign=[1,2)} => {housing=yes}",0.0262940662328834,0.634446397188049,0.0414441099349325,1.21114099960055,1083
"{loan=yes,contact=cellular,campaign=[1,2),previous=[0,7]} => {housing=yes}",0.0262940662328834,0.634446397188049,0.0414441099349325,1.21114099960055,1083
"{loan=yes,contact=cellular,campaign=[1,2),pdays=[0,999]} => {housing=yes}",0.0262940662328834,0.634446397188049,0.0414441099349325,1.21114099960055,1083
"{marital=married,loan=yes,day_of_week=mon,y=no} => {housing=yes}",0.0114110906089152,0.634278002699055,0.0179906768961834,1.21081953907901,470
"{marital=married,default=no,loan=yes,cons.conf.idx=[-50.8,-42.7)} => {housing=yes}",0.0103428182965912,0.633928571428571,0.0163154316791298,1.21015248424175,426
"{loan=yes,contact=cellular,month=aug,y=no} => {housing=yes}",0.0126493153345635,0.633819951338199,0.019957269107507,1.20994513142926,521
"{default=no,loan=yes,cons.price.idx=[92.2,93.2),y=no} => {housing=yes}",0.0196173642808585,0.633725490196078,0.0309556181412062,1.20976480766574,808
"{age=[17,34),marital=single,loan=yes,contact=cellular} => {housing=yes}",0.0122608526755366,0.633626097867001,0.0193502962027775,1.2095750703998,505
"{education=university.degree,loan=yes,campaign=[1,2),poutcome=nonexistent} => {housing=yes}",0.0103670972127804,0.63353115727003,0.0163639895115082,1.20939383136995,427
"{loan=yes,contact=cellular,month=may} => {housing=yes}",0.0136933087306983,0.632996632996633,0.0216325143245606,1.20837343900006,564
"{loan=yes,contact=cellular,month=may,emp.var.rate=[-3.4,-0.1)} => {housing=yes}",0.0136933087306983,0.632996632996633,0.0216325143245606,1.20837343900006,564
"{loan=yes,contact=cellular,month=may,nr.employed=[4.96e+03,5.19e+03)} => {housing=yes}",0.0136933087306983,0.632996632996633,0.0216325143245606,1.20837343900006,564
"{loan=yes,contact=cellular,month=may,euribor3m=[0.634,4.02)} => {housing=yes}",0.0136933087306983,0.632996632996633,0.0216325143245606,1.20837343900006,564
"{loan=yes,contact=cellular,month=may,previous=[0,7]} => {housing=yes}",0.0136933087306983,0.632996632996633,0.0216325143245606,1.20837343900006,564
"{loan=yes,contact=cellular,month=may,pdays=[0,999]} => {housing=yes}",0.0136933087306983,0.632996632996633,0.0216325143245606,1.20837343900006,564
"{default=no,loan=yes,cons.conf.idx=[-50.8,-42.7)} => {housing=yes}",0.0188404389628047,0.632952691680261,0.0297659512479363,1.20828955621647,776
"{default=no,loan=yes,emp.var.rate=[-3.4,-0.1),cons.conf.idx=[-50.8,-42.7)} => {housing=yes}",0.0188404389628047,0.632952691680261,0.0297659512479363,1.20828955621647,776
"{default=no,loan=yes,cons.conf.idx=[-50.8,-42.7),nr.employed=[4.96e+03,5.19e+03)} => {housing=yes}",0.0188404389628047,0.632952691680261,0.0297659512479363,1.20828955621647,776
"{default=no,loan=yes,cons.conf.idx=[-50.8,-42.7),euribor3m=[0.634,4.02)} => {housing=yes}",0.0188404389628047,0.632952691680261,0.0297659512479363,1.20828955621647,776
"{default=no,loan=yes,previous=[0,7],cons.conf.idx=[-50.8,-42.7)} => {housing=yes}",0.0188404389628047,0.632952691680261,0.0297659512479363,1.20828955621647,776
"{default=no,loan=yes,pdays=[0,999],cons.conf.idx=[-50.8,-42.7)} => {housing=yes}",0.0188404389628047,0.632952691680261,0.0297659512479363,1.20828955621647,776
"{job=admin.,default=no,loan=yes,contact=cellular} => {housing=yes}",0.016072642517238,0.632887189292543,0.0253957463338837,1.20816451393128,662
"{default=no,loan=yes,emp.var.rate=[-3.4,-0.1),y=no} => {housing=yes}",0.0216082354083714,0.632551528073916,0.0341604350781781,1.2075237457503,890
"{default=no,loan=yes,nr.employed=[4.96e+03,5.19e+03),y=no} => {housing=yes}",0.0216082354083714,0.632551528073916,0.0341604350781781,1.2075237457503,890
"{loan=yes,cons.conf.idx=[-42.7,-36.4),euribor3m=[4.02,4.96)} => {housing=yes}",0.0127464309993202,0.632530120481928,0.0201515004370205,1.20748287923663,525
"{loan=yes,cons.conf.idx=[-42.7,-36.4),euribor3m=[4.02,4.96),nr.employed=[5.19e+03,5.23e+03]} => {housing=yes}",0.0127464309993202,0.632530120481928,0.0201515004370205,1.20748287923663,525
"{loan=yes,emp.var.rate=[-0.1,1.4],cons.conf.idx=[-42.7,-36.4),euribor3m=[4.02,4.96)} => {housing=yes}",0.0127464309993202,0.632530120481928,0.0201515004370205,1.20748287923663,525
"{loan=yes,previous=[0,7],cons.conf.idx=[-42.7,-36.4),euribor3m=[4.02,4.96)} => {housing=yes}",0.0127464309993202,0.632530120481928,0.0201515004370205,1.20748287923663,525
"{loan=yes,pdays=[0,999],cons.conf.idx=[-42.7,-36.4),euribor3m=[4.02,4.96)} => {housing=yes}",0.0127464309993202,0.632530120481928,0.0201515004370205,1.20748287923663,525
"{education=university.degree,default=no,loan=yes,campaign=[1,2)} => {housing=yes}",0.0109012333689424,0.632394366197183,0.0172380304943187,1.20722372798153,449
"{default=no,loan=yes,euribor3m=[0.634,4.02),y=no} => {housing=yes}",0.0216325143245606,0.63236337828247,0.0342089929105565,1.2071645728911,891
"{loan=yes,cons.price.idx=[92.2,93.2),y=no} => {housing=yes}",0.0222637661454793,0.63197794624397,0.0352287073905021,1.20642879356213,917
